Name	Address	Public
__strcmpi	0049EC50	
__ftol	0049ED20	
_strstr	0049ED50	
findnext	0049ED68	
loop_start	0049ED79	
in_loop	0049ED7C	
not_found	0049ED84	
first_char_found	0049ED8A	
two_first_chars_equal	0049ED91	
compare_loop	0049ED94	
strchr_call	0049EDB7	
match	0049EDC3	
empty_str2	0049EDCA	
_wcsncpy	0049EF50	
_atof	0049EF90	
_strncmp	0049F000	
okay	0049F01A	
firstbig	0049F02D	
lastbig	0049F02F	
toend	0049F031	
_atol	0049F040	
_atoi	0049F0E0	
_fclose	0049F0F0	
__fclose_lk	0049F130	
__fsopen	0049F1A0	
_fopen	0049F1E0	
_free	0049F200	
_malloc	0049F270	
__nh_malloc	0049F290	
__heap_alloc	0049F2E0	
_strncpy	0049F340	
src_misaligned	0049F364	
tail_loop_start	0049F380	
copy_tail_loop	0049F385	
fill_tail_end1	0049F392	
align_dest	0049F39A	
dest_align_loop	0049F3A2	
dest_align_loop_end	0049F3B4	
finish_loop	0049F3BB	
fill_tail_zero_bytes	0049F3BE	
finish	0049F3C3	
main_loop	0049F3C9	
main_loop_entrance	0049F3D1	
_byte_2	0049F407	
_byte_1	0049F411	
_byte_0	0049F41B	
fill_with_EOS_dwords	0049F41F	
fill_dwords_with_EOS	0049F427	
fill_with_EOS_loop	0049F429	
fill_tail	0049F431	
fill_tail_end	0049F436	
__isctype	0049F440	
_memcpy	0049F4E0	
def_49F53C	0049F513	
jpt_49F53C	0049F5BC	
jpt_49F515	0049F628	
def_49F6C4	0049F6B8	
jpt_49F6A2	0049F770	
jpt_49F6C4	0049F7C0	
_rand	0049F820	
__snprintf	0049F850	
_qsort	0049F8C0	
_shortsort	0049FA70	
_swap	0049FAD0	
_strchr	0049FB10	
___from_strstr_to_strchr	0049FB16	
_ftell	0049FBD0	
__ftell_lk	0049FC00	
_bsearch	0049FDB0	
_tolower	0049FE50	
UNK_freadWithLock_MAYBE_49FFE0	0049FFE0	
_fread	004A0020	
UNK_fwriteWithLock_MAYBE_4A0160	004A0160	
_fwrite	004A01A0	
_strtok	004A02F0	
__close	004A03E0	
__close_lk	004A0450	
__filelength	004A04E0	
__open	004A0590	
__sopen	004A05B0	
def_4A0648	004A08E4	
jpt_4A0648	004A0904	
_fseek	004A0950	
__fseek_lk	004A0990	
__alloca_probe	004A0A30	
probepages	004A0A3C	
lastpage	004A0A50	
start	004A0A60	P
__amsg_exit	004A0C10	
__amsg_exit_0	004A0C40	
nullsub_3	004A0C66	
__findfirst	004A0C70	
def_4A0CA4	004A0CD7	
jpt_4A0CA4	004A0D74	
__findnext	004A0DA0	
def_4A0DD0	004A0E01	
jpt_4A0DD0	004A0E9C	
__findclose	004A0EC0	
___timet_from_ft	004A0EF0	
_strrchr	004A0F80	
returndi	004A0FA1	
toend_0	004A0FA3	
_strncat	004A0FB0	
front_misaligned	004A0FCB	
find_end_of_front_string_loop	004A0FDA	
start_byte_3	004A100B	
start_byte_2	004A100E	
start_byte_1	004A1013	
start_byte_0	004A1018	
copy_start	004A101B	
back_misaligned	004A1030	
tail_loop_start_0	004A104C	
tail_loop	004A1053	
empty_counter	004A1060	
finish1	004A1062	
finish_0	004A1064	
main_loop_0	004A1074	
main_loop_entrance_0	004A107C	
_byte_3	004A10AE	
__vsnprintf	004A10E0	
_wcslen	004A1150	
__snwprintf	004A1170	
_wcsrchr	004A1210	
_wcstok	004A1250	
_strpbrk	004A1300	
_strspn	004A1340	
_realloc	004A1380	
_fgets	004A1530	
_fgetws	004A15C0	
__mtinitlocks	004A1640	
__lock	004A1670	
__unlock	004A16F0	
__lock_file	004A1710	
__lock_file2	004A1750	
__unlock_file	004A1780	
__unlock_file2	004A17C0	
__flsbuf	004A17F0	
__output	004A1920	
$NORMAL_STATE$8072	004A1B20	
def_4A1BB1	004A2040	
def_4A199D	004A215A	
jpt_4A199D	004A219C	
jpt_4A19E0	004A21BC	
jpt_4A1AE1	004A21E8	
jpt_4A1BB1	004A222C	
_write_char	004A22B0	
_write_multi_char	004A2300	
_write_string	004A2340	
_get_short_arg	004A2380	
__setdefaultprecision	004A23A0	
__ms_p5_test_fdiv	004A23C0	
__ms_p5_mp_test_fdiv	004A2410	
__forcdecpt	004A2440	
__cropzeros	004A24A0	
__positive	004A2510	
__fassign	004A2530	
__cftoe	004A2590	
__cftoe2	004A2610	
__cftof	004A2710	
__cftof2	004A2780	
__cftog	004A2840	
__cfltcvt	004A2900	
__shift	004A2970	
__fltin2	004A2BD0	
__allmul	004A2C70	
hard	004A2C89	
__freebuf	004A2CB0	
__fflush_lk	004A2CF0	
__flush	004A2D30	
__flushall	004A2DA0	
_flsall	004A2DB0	
__openfile	004A2E70	
def_4A2EE0	004A2F5C	
jpt_4A2EE0	004A2FCC	
__getstream	004A3040	
__heap_init	004A3120	
___sbh_new_region	004A3160	
___sbh_release_region	004A32D0	
___sbh_decommit_pages	004A3330	
___sbh_find_block	004A3400	
___sbh_free_block	004A3460	
___sbh_alloc_block	004A34C0	
___sbh_alloc_block_from_page	004A3700	
___sbh_resize_block	004A3880	
__callnewh	004A3950	
___crtGetStringTypeW	004A3970	
__mtinit	004A3C40	
__initptd	004A3CA0	
__getptd	004A3CC0	
__dosmaperr	004A3D40	
__errno	004A3DC0	
___doserrno	004A3DD0	
__ioinit	004A3DE0	
__lseek	004A3FF0	
__lseek_lk	004A4070	
__filbuf	004A40F0	
__read	004A41E0	
__read_lk	004A4260	
__write	004A4490	
__write_lk	004A4510	
__alloc_osfhnd	004A4720	
__set_osfhnd	004A4890	
__free_osfhnd	004A4940	
__get_osfhandle	004A49E0	
__lock_fhandle	004A4A30	
__unlock_fhandle	004A4AA0	
__chsize_lk	004A4AD0	
__XcptFilter	004A4C20	
_xcptlookup	004A4E30	
__ismbblead	004A4E70	
_x_ismbbtype	004A4E90	
__setenvp	004A4ED0	
__setargv	004A4FC0	
_parse_cmdline	004A5060	
___crtGetEnvironmentStringsA	004A5270	
_getSystemCP	004A5600	
_CPtoLCID	004A5650	
def_4A5666	004A5685	
jpt_4A5666	004A5688	
_setSBCS	004A56B0	
___initmbctable	004A58D0	
__global_unwind2	004A58E0	
_gu_return	004A58F8	
__unwind_handler	004A5900	
_uh_return	004A5921	
__local_unwind2	004A5922	
_lu_top	004A593F	
__NLG_Return2	004A597A	
_lu_done	004A597C	
__abnormal_termination	004A598A	
_at_done	004A59AC	
__NLG_Notify1	004A59AD	
__NLG_Notify	004A59B6	
__NLG_Go	004A59C0	
__NLG_Dispatch	004A59C9	
__except_handler3	004A59D8	
_lh_top	004A5A0B	
_lh_continue	004A5A5F	
_lh_dismiss	004A5A6A	
_lh_bagit	004A5A71	
_lh_unwinding	004A5A78	
_lh_return	004A5A8D	
_seh_longjmp_unwind(x)	004A5A95	
__FF_MSGBANNER	004A5AB0	
__NMSG_WRITE	004A5AF0	
___loctotime_t	004A5CD0	
__woutput	004A5DC0	
$NORMAL_STATE$739	004A5FFA	
def_4A6039	004A64EA	
def_4A5E51	004A6620	
jpt_4A5E51	004A664C	
jpt_4A5E99	004A666C	
jpt_4A6039	004A6698	
_write_char_0	004A6720	
_write_multi_char_0	004A6750	
_write_string_0	004A6790	
_get_int_arg	004A67D0	
_get_int64_arg	004A67F0	
__getwc_lk	004A6810	
___initstdio	004A6930	
___endstdio	004A69F0	
__getbuf	004A6A10	
__isatty	004A6A70	
_wctomb	004A6AA0	
__wctomb_lk	004A6B10	
__aulldiv	004A6B90	
__aullrem	004A6C00	
__control87	004A6C80	
__controlfp	004A6CC0	
__abstract_cw	004A6CE0	
__hw_cw	004A6D80	
__ZeroTail	004A6E10	
__IncMan	004A6E80	
__RoundMan	004A6EF0	
__CopyMan	004A6F90	
__FillZeroMan	004A6FB0	
__IsZeroMan	004A6FC0	
__ShrMan	004A6FE0	
__ld12cvt	004A70A0	
__fptostr	004A7330	
__fltout2	004A73D0	
___dtold	004A7460	
__fptrap	004A7520	
___init_time	004A7530	
__get_lc_time	004A75E0	
__free_lc_time	004A7960	
_storeTimeFmt	004A7BA0	
___init_numeric	004A7CA0	
___init_monetary	004A7EA0	
__get_lc_lconv	004A7F90	
_fix_grouping	004A80E0	
__free_lc_lconv	004A8120	
_strcspn	004A8450	
___strgtold12	004A8490	
def_4A85C6	004A895D	
def_4A8517	004A8963	
jpt_4A8517	004A8AF0	
jpt_4A85C6	004A8B20	
jpt_4A86AA	004A8B74	
jpt_4A8752	004A8BC4	
__commit	004A8C20	
_calloc	004A8CC0	
__setmode_lk	004A8D70	
___crtMessageBoxA	004A8DE0	
___tzset	004A8E70	
__tzset_lk	004A8EB0	
__isindst	004A9190	
_cvtdate	004A9430	
_mbtowc	004A95D0	
__mbtowc_lk	004A9650	
__putwc_lk	004A9750	
__filwbuf	004A98C0	
_ungetc	004A99C0	
_ungetc_0	004A99F0	
__allshl	004A9A80	
MORE32	004A9A90	
RETZERO	004A9A9A	
__fcloseall	004A9AA0	
___addl	004A9B40	
___add_12	004A9B70	
___shl_12	004A9BE0	
___shr_12	004A9C10	
___mtold12	004A9C40	
_$I10_OUTPUT	004A9D40	
___getlocaleinfo	004AA0D0	
__strnicmp	004AA280	
___ld12mul	004AA390	
___multtenpow12	004AA650	
_wcstombs	004AA6E0	
__wcstombs_lk	004AA760	
_wcsncnt	004AA950	
__getenv_lk	004AA990	
__flswbuf	004AAA20	
___crtGetLocaleInfoW	004AAB70	
__mbsnbicoll	004AADE0	
___wtomb_environ	004AAE20	
___crtCompareStringA	004AAEA0	
_strncnt	004AB170	
___crtsetenv	004AB1A0	
_findenv	004AB3B0	
_copy_environ	004AB430	
__mbschr	004AB4A0	
__strdup	004AB570	
RtlUnwind	004AB5C0	
RegOpenKeyExA	004AC000	
RegCloseKey	004AC004	
RegCreateKeyExA	004AC008	
RegSetValueExA	004AC00C	
RegQueryValueExA	004AC010	
InitCommonControls	004AC018	
__imp_DirectDrawCreate	004AC020	
__imp_DirectDrawEnumerateA	004AC024	
__imp_DirectInputCreateA	004AC02C	
DeleteObject	004AC034	
SelectObject	004AC038	
SetBkMode	004AC03C	
SetTextColor	004AC040	
GetStockObject	004AC044	
CreateFontA	004AC048	
TextOutA	004AC04C	
IFReleaseProject(x)	004AC054	
IFReleaseEffects(x,x)	004AC058	
IFCreateEffects(x,x,x)	004AC05C	
IFLoadProjectFile(x,x)	004AC060	
GetStdHandle	004AC068	
DebugBreak	004AC06C	
OutputDebugStringA	004AC070	
SetConsoleTextAttribute	004AC074	
CreateDirectoryA	004AC078	
DeleteFileA	004AC07C	
FindNextFileA	004AC080	
FindClose	004AC084	
RemoveDirectoryA	004AC088	
GetModuleHandleA	004AC08C	
WaitForSingleObject	004AC090	
CloseHandle	004AC094	
TerminateThread	004AC098	
CreateEventA	004AC09C	
CreateThread	004AC0A0	
SetEvent	004AC0A4	
SuspendThread	004AC0A8	
ResumeThread	004AC0AC	
SetFileAttributesA	004AC0B0	
GetComputerNameA	004AC0B4	
EnterCriticalSection	004AC0B8	
FindFirstFileA	004AC0BC	
GetLastError	004AC0C0	
GetDriveTypeA	004AC0C4	
GetVolumeInformationA	004AC0C8	
WriteConsoleA	004AC0CC	
WideCharToMultiByte	004AC0D0	
InitializeCriticalSection	004AC0D4	
InterlockedIncrement	004AC0D8	
VirtualAlloc	004AC0DC	
__imp_RtlUnwind	004AC0E0	
GetOEMCP	004AC0E4	
GetACP	004AC0E8	
GetCPInfo	004AC0EC	
GetEnvironmentStringsW	004AC0F0	
GetEnvironmentStrings	004AC0F4	
FreeEnvironmentStringsW	004AC0F8	
FreeEnvironmentStringsA	004AC0FC	
GetModuleFileNameA	004AC100	
UnhandledExceptionFilter	004AC104	
SetEndOfFile	004AC108	
SetStdHandle	004AC10C	
WriteFile	004AC110	
ReadFile	004AC114	
SetFilePointer	004AC118	
SetHandleCount	004AC11C	
TlsGetValue	004AC120	
SetLastError	004AC124	
TlsAlloc	004AC128	
TlsSetValue	004AC12C	
GetCurrentThreadId	004AC130	
GetStringTypeW	004AC134	
LeaveCriticalSection	004AC138	
SetEnvironmentVariableA	004AC13C	
CompareStringW	004AC140	
CompareStringA	004AC144	
GetLocaleInfoW	004AC148	
GetStringTypeA	004AC14C	
FileTimeToLocalFileTime	004AC150	
VirtualFree	004AC154	
HeapCreate	004AC158	
HeapDestroy	004AC15C	
GetTimeZoneInformation	004AC160	
LoadLibraryA	004AC164	
LCMapStringW	004AC168	
LCMapStringA	004AC16C	
FlushFileBuffers	004AC170	
MultiByteToWideChar	004AC174	
GetProcAddress	004AC178	
DeleteCriticalSection	004AC17C	
HeapReAlloc	004AC180	
InterlockedDecrement	004AC184	
FileTimeToSystemTime	004AC188	
GetLocaleInfoA	004AC18C	
HeapFree	004AC190	
ExitProcess	004AC194	
TerminateProcess	004AC198	
GetCurrentProcess	004AC19C	
GetVersion	004AC1A0	
GetStartupInfoA	004AC1A4	
HeapAlloc	004AC1A8	
GetFileType	004AC1AC	
CreateFileA	004AC1B0	
GetCommandLineA	004AC1B4	
SmushSetVolume	004AC1BC	
SmushPlay	004AC1C0	
SmushShutdown	004AC1C4	
SmushStartup	004AC1C8	
wsprintfA	004AC1D0	
GetKeyNameTextA	004AC1D4	
GetCursorPos	004AC1D8	
SetCursorPos	004AC1DC	
MessageBoxA	004AC1E0	
MapVirtualKeyA	004AC1E4	
ShowWindow	004AC1E8	
GetClientRect	004AC1EC	
GetWindowRect	004AC1F0	
DialogBoxParamA	004AC1F4	
GetWindowLongA	004AC1F8	
SetDlgItemTextA	004AC1FC	
CheckDlgButton	004AC200	
SetWindowLongA	004AC204	
SendMessageA	004AC208	
GetDlgItem	004AC20C	
EndDialog	004AC210	
IsDlgButtonChecked	004AC214	
TranslateMessage	004AC218	
MoveWindow	004AC21C	
GetDesktopWindow	004AC220	
ShowCursor	004AC224	
ClientToScreen	004AC228	
GetSystemMetrics	004AC22C	
FindWindowA	004AC230	
PostQuitMessage	004AC234	
DefWindowProcA	004AC238	
LoadIconA	004AC23C	
LoadCursorA	004AC240	
RegisterClassExA	004AC244	
CreateWindowExA	004AC248	
UpdateWindow	004AC24C	
SetWindowPos	004AC250	
PeekMessageA	004AC254	
GetMessageA	004AC258	
DispatchMessageA	004AC25C	
__imp_GetFileVersionInfoSizeA	004AC264	
__imp_GetFileVersionInfoA	004AC268	
__imp_VerQueryValueA	004AC26C	
__imp_timeGetTime	004AC274	
__imp_CoUninitialize	004AC27C	
CoInitialize	004AC280	
CoCreateInstance	004AC284	
StringFromGUID2	004AC288	
aFf	004AC2A0	
aIii	004AC71C	
OOBTimerLimit_4ADCE8	004ADCE8	
riid	004AF4A8	
rclsid	004AF4C8	
aNull	004AFA44	
ProcName	004AFA58	
ModuleName	004AFA74	
aLcTime	004AFA90	
aLcNumeric	004AFA98	
aLcMonetary	004AFAA4	
aLcCtype	004AFAB0	
aLcCollate	004AFABC	
aLcAll	004AFAC8	
String1	004AFAD0	
SrcStr	004AFAD4	
aRuntimeError	004AFAD8	
aTlossError	004AFAEC	
aSingError	004AFAFC	
aDomainError	004AFB0C	
aR6028UnableToI	004AFB1C	
aR6027NotEnough	004AFB44	
aR6026NotEnough	004AFB7C	
aR6025PureVirtu	004AFBB4	
aR6024NotEnough	004AFBDC	
aR6019UnableToO	004AFC14	
aR6018Unexpecte	004AFC40	
aR6017Unexpecte	004AFC64	
aR6016NotEnough	004AFC94	
aAbnormalProgra	004AFCC0	
aR6009NotEnough	004AFCE4	
aR6008NotEnough	004AFD10	
aR6002FloatingP	004AFD3C	
aMicrosoftVisua	004AFD64	
aRuntimeErrorPr	004AFD8C	
aProgramNameUnk	004AFDAC	
aParaguay	004AFDC4	
aUruguay	004AFDD0	
aChile	004AFDD8	
aEcuador	004AFDE0	
aArgentina	004AFDE8	
aPeru	004AFDF4	
aColombia	004AFDFC	
aVenezuela	004AFE08	
aDominicanRepub	004AFE14	
aSouthAfrica	004AFE28	
aPanama	004AFE38	
aLuxembourg	004AFE40	
aCostaRica	004AFE4C	
aSwitzerland	004AFE58	
aGuatemala	004AFE64	
aCanada	004AFE70	
aSpanishModernS	004AFE78	
aAustralia	004AFE90	
aEnglish	004AFE9C	
aAustria	004AFEA4	
aGerman	004AFEAC	
aBelgium	004AFEB4	
aMexico	004AFEBC	
aSpanish	004AFEC4	
aBasque	004AFECC	
aSweden	004AFED4	
aSwedish	004AFEDC	
aIceland	004AFEE4	
aIcelandic	004AFEEC	
aFrance	004AFEF8	
aFrench	004AFF00	
aFinland	004AFF08	
aFinnish	004AFF10	
aSpain	004AFF18	
aSpanishTraditi	004AFF20	
aUnitedStates	004AFF3C	
aUnitedKingdom	004AFF4C	
aTrinidadTobago	004AFF5C	
aSouthKorea	004AFF70	
aSouthAfrica_0	004AFF7C	
aSouthKorea_0	004AFF8C	
aSouthAfrica_1	004AFF98	
aSlovak	004AFFA8	
aPuertoRico	004AFFB0	
aPrChina	004AFFBC	
aPrChina_0	004AFFC8	
aNz	004AFFD4	
aNewZealand	004AFFD8	
aHongKong	004AFFE4	
aHolland	004AFFF0	
aGreatBritain	004AFFF8	
aEngland	004B0008	
aCzech	004B0010	
aChina	004B0018	
aBritain	004B0020	
aAmerica	004B0028	
aGetlastactivep	004B0444	
aGetactivewindo	004B0458	
aMessageboxa	004B0468	
LibFileName	004B0474	
aSunmontuewedth	004B0480	
aJanfebmaraprma	004B0498	
aTz	004B04C0	
aHMmSs	004B04E4	
aDdddMmmmDdYyyy	004B04EC	
aMDYy	004B0500	
aPm	004B0508	
aAm	004B050C	
aDecember	004B0510	
aNovember	004B051C	
aOctober	004B0528	
aSeptember	004B0530	
aAugust	004B053C	
aJuly	004B0544	
aJune	004B054C	
aApril	004B0554	
aMarch	004B055C	
aFebruary	004B0564	
aJanuary	004B0570	
aSaturday	004B05A8	
aFriday	004B05B4	
aThursday	004B05BC	
aWednesday	004B05C8	
aTuesday	004B05D4	
aMonday	004B05DC	
aSunday	004B05E4	
__IMPORT_DESCRIPTOR_KERNEL32	004B0608	
__IMPORT_DESCRIPTOR_USER32	004B061C	
__IMPORT_DESCRIPTOR_GDI32	004B0630	
__IMPORT_DESCRIPTOR_ADVAPI32	004B0644	
__IMPORT_DESCRIPTOR_ole32	004B0658	
__IMPORT_DESCRIPTOR_DDRAW	004B066C	
__IMPORT_DESCRIPTOR_DINPUT	004B0680	
__IMPORT_DESCRIPTOR_WINMM	004B0694	
__IMPORT_DESCRIPTOR_COMCTL32	004B06A8	
__IMPORT_DESCRIPTOR_VERSION	004B06BC	
__IMPORT_DESCRIPTOR_IFORCE2	004B06D0	
__IMPORT_DESCRIPTOR_Smush	004B06E4	
aKernel32Dll	004B0BB8	
aUser32Dll	004B0E1A	
aGdi32Dll	004B0E8E	
aAdvapi32Dll	004B0EEE	
aOle32Dll	004B0F44	
aDdrawDll	004B0F7A	
aDinputDll	004B0F9A	
aWinmmDll	004B0FB4	
aComctl32Dll	004B0FBE	
aVersionDll	004B100E	
aIforce2Dll	004B1074	
aSmushDll	004B10BE	
First	004B2008	
Last	004B2010	
aMondotextH0523_AreYouSureQuit	004B205C	
aMondotextH0032_Yes	004B2098	
aMondotextH0033_No	004B20B0	
aMondotextH0519_Multiplayer	004B20C8	
aMondotextH0520_YouMustHaveIPX	004B20E8	
aMondotextH0521_OK	004B212C	
aMondotextH0001_SinglePlayerTournament	004B2144	
aMondotextH0000_SinglePlayerFreeplay	004B2180	
aMondotextH0004	004B21B8	
aMondotextH0003	004B21EC	
aMondotextH0002_CurrentPlayer	004B2214	
aMondotextH0007_RacerExists	004B223C	
aMondotextH0006_EnterRacerName	004B227C	
aMondotextH0512	004B22C4	
format_s	004B2304	
aMondotextH0540	004B2308	
aMondotextH0534	004B2348	
aMondotextH0008	004B2388	
aMondotextH0539	004B23C8	
aMondotextH0533	004B240C	
aMondotextH0542	004B2454	
aMondotextH0010	004B2490	
aMondotextH0541	004B24E4	
format_ss	004B2524	
DataConfigPath_4B252C	004B252C	
aMondotextH0037	004B253C	
aElfcontrolRemo	004B255C	
aDDevelQa5PcGno_3	004B25A0	
aMondotextH0036	004B25E4	
aMondotextH0035_JoystickDetected	004B260C	
TextWheel_4B2638	004B2638	
aCurrent_4B2640	004B2640	
aMondotextH0031_SaveChanges	004B2648	
aMondotextH0034_Cancel	004B2670	
aMondotextH0030_TurnRight	004B268C	
aMondotextH0029_TurnLeft	004B26AC	
aMondotextH0028_PitchUp	004B26C8	
aMondotextH0027_PitchDn	004B26E4	
aMondotextH0026_Pitch	004B2704	
aMondotextH0025_Turn	004B271C	
aMondotextH0024_AnalogThrottle	004B2734	
aMondotextH0023_Repair	004B2758	
aMondotextH0022_Special	004B2774	
aMondotextH0021_RollRt	004B2790	
aMondotextH0020_RollLf	004B27B0	
aMondotextH0019_Slide	004B27CC	
aMondotextH0018_Boost	004B27E4	
aMondotextH0017_Thrust	004B27FC	
aMondotextH0016_Brake	004B2818	
aMondotextH0015_LookBack	004B2830	
aMondotextH0014_CameraCycle	004B284C	
aSfxCrashWoodWa	004B286C	
aMondotextH0042_NoForceFeedback	004B2880	
aMondotextH0334_MoneyCheatHint	004B28B8	
aDidNotConnectS	004B2918	
aNotAvailableS	004B292C	
Input_RawDigital_f32len_maybe_4B38AC	004B38AC	
Input_RawAnalog_f32len_maybe_4B38B0	004B38B0	
Control	004B3B5C	
a0	004B3BDC	
aMondotextH0072	004B3BE4	
aMondotextH0071	004B3C00	
aMondotextH0070	004B3C1C	
aMondotextH0069	004B3C38	
a16	004B3C54	
a15	004B3C58	
a14	004B3C5C	
a13	004B3C60	
a12	004B3C64	
a11	004B3C68	
a10	004B3C6C	
a9	004B3C70	
a8	004B3C74	
a7	004B3C78	
a6	004B3C7C	
a5	004B3C80	
a4	004B3C84	
a3	004B3C88	
a2	004B3C8C	
a1	004B3C90	
aRz	004B3C94	
aRy	004B3C98	
aRx	004B3C9C	
aZ	004B3CA0	
aY	004B3CA4	
aPadDown	004B3CAC	
aPadUp	004B3CB8	
aPadRight	004B3CC0	
aPadLeft	004B3CCC	
aEnd_0	004B3CD8	
aEnabledFalse	004B3CE0	
aEnabledTrue	004B3CF0	
aDeadzone02f	004B3D00	
a28s28s	004B3D10	
aSensitivity02f	004B3D1C	
a28s28sflipAxis	004B3D30	
a28s28s28s28s	004B3D4C	
aFunctionS	004B3D64	
aAxisRangeNegat	004B3D70	
aAxisRangePosit	004B3D84	
aAxisS	004B3D98	
aKeyS	004B3DA0	
aButtonS	004B3DA8	
aSMappings	004B3DB4	
aKeyboard	004B3DCC	
aMouse	004B3DD8	
aJoystick	004B3DE0	
aSSSS	004B3DEC	
aControlMap	004B3DF8	
aTrue	004B3E04	
aEnabled	004B3E0C	
aDeadzone	004B3E14	
aSensitivity	004B3E20	
aFlipAxis	004B3E2C	
aNegative	004B3E38	
aPositive	004B3E44	
aAxisRange	004B3E50	
aFunction	004B3E5C	
aButton	004B3E6C	
aAxis	004B3E74	
aEnd	004B3E7C	
aSSS_0	004B3E84	
aDataConfigDefa	004B3E8C	
aWheelMap	004B3EA4	
aMondotextH0216_ssAxis	004B3EB0	
aMondotextH0213_ButtonS	004B3ED0	
aMondotextH0222_Cancelled	004B3EF0	
aElfcontrolRepl_1	004B3F10	
aElfcontrolRepl_0	004B3F64	
aMondotextH0229_sAlreadyAssignedRoll	004B3FB4	
aMondotextH0280_RollLeftRight	004B400C	
aMondotextH0228_sAxis	004B4030	
aElfcontrolRepl	004B404C	
aDDevelQa5PcGno_4	004B40A4	
aMondotextH0224_ConflictDetected	004B40E4	
aMondotextH0223_sAlreadyAssigned	004B4108	
aMondotextH0221_PressNewKey	004B4160	
aMondotextH0220_PressNewButton	004B4198	
aMondotextH0219_PressNewButtonOrHat	004B41D4	
aMondotextH0218_MoveAxis	004B4220	
aMondotextH0233_Tilde	004B4278	
aMondotextH0543_ScrLock	004B4290	
aMondotextH0231_LCtrl	004B42AC	
aMondotextH0230_LAlt	004B42C8	
aMondotextH0232_LShift	004B42E4	
aJoystickguid	004B4304	
aDrawdistanceI	004B4778	
aModelDetailI	004B4788	
aTextureResI	004B4798	
aEngineexhaustS	004B47A8	
aLensflareS	004B47BC	
aVsyncS	004B47CC	
aDynamicLightin_0	004B47D8	
aZeffectsS	004B47EC	
aReflectionsS	004B47F8	
aOn	004B480C	
aSSettings	004B4810	
aVideo	004B4828	
aSSS	004B4830	
aVideoCfg	004B4838	
aDrawdistance	004B4844	
aModelDetail	004B4854	
aTextureRes	004B4864	
aEngineexhaust	004B4870	
aLensflare	004B4880	
aVsync	004B488C	
aDynamicLightin	004B4894	
aZeffects	004B48A8	
aReflections	004B48B4	
aRovermatic	004B48C0	
aDataDefaultMat_4B48CC	004B48CC	
aErrorNo3dHardw	004B48E0	
Text	004B4900	
Caption	004B4928	
aExploding	004B4B0C	
aEnginefireleft	004B4B18	
aShockwave	004B4B28	
aPodwake	004B4B34	
aEnginerumble_0	004B4B3C	
aCrashing	004B4B4C	
aEngineblowoutl	004B4B58	
aObjcollision	004B4B6C	
aHardlanding	004B4B7C	
aEnemyfire2	004B4B88	
aAutocenter_0	004B4B94	
aReleasetow	004B4BA0	
aActivatetow	004B4BAC	
aSecondaryweapo	004B4BB8	
aAirslide	004B4BC8	
aIceslide	004B4BD4	
aRepair	004B4BE0	
aRollleft	004B4BE8	
aSwampmuck	004B4BF4	
aEndboost	004B4C00	
aStartboost	004B4C0C	
aTurbostart	004B4C18	
aAcceleration3	004B4C24	
aPitbob	004B4C34	
aHeavyslideslip	004B4C3C	
aEnginepullleft	004B4C4C	
aGforce	004B4C5C	
aBizarroAlertCi	004B4C64	
aEnabledS	004B4CD0	
aFalse	004B4CDC	
aEnginerumbleS	004B4CE4	
aGforcesS	004B4CF4	
aPodactionsI	004B4D00	
aTerrainI	004B4D10	
aDamageI	004B4D1C	
aCollisionsI	004B4D28	
aAutocenterI	004B4D38	
aStrengthI	004B4D48	
aForcefeedback	004B4D54	
aForceCfg	004B4D64	
aEnginerumble	004B4D70	
aGforces	004B4D80	
aPodactions	004B4D88	
aTerrain	004B4D94	
aDamage	004B4D9C	
aCollisions	004B4DA4	
aAutocenter	004B4DB0	
aStrength	004B4DBC	
aMondotextH0237_HIGH	004B4DF8	
aMondotextH0236_MED	004B4E10	
aMondotextH0235_LOW	004B4E28	
aMondotextH0234_OFF	004B4E40	
aMondotextH0238	004B4E58	
aMondotextH0243	004B4E88	
aMondotextH0239	004B4EB4	
aMondotextH0240	004B4EEC	
aMondotextH0242	004B4F04	
aMondotextH0241	004B4F28	
aDefault	004B4F48	
aMondotextH0246_None	004B4F50	
PlayerDataPath_4B4F6C	004B4F6C	
aMondotextH0247_tilde	004B4F80	
aMondotextH0509_Deadzone	004B4F98	
aMondotextH0508_Sens	004B4FB8	
aMondotextH0285_Z	004B4FD8	
aMondotextH0284_Y	004B4FF0	
aMondotextH0283_X	004B5008	
aMondotextH0507_FlipAxis	004B5020	
aMondotextH0288_JoystickOn	004B5040	
aMondotextH0287_WheelOn	004B5068	
aMondotextH0225_Throttle	004B508C	
aMondotextH0278_Nose	004B50A8	
aMondotextH0271_Turn	004B50CC	
aMondotextH0270_AxisSettings	004B50F0	
aMondotextH0269_NDown	004B5114	
aMondotextH0268_NUp	004B5134	
aMondotextH0255_Taunt	004B5150	
aMondotextH0259_Camera	004B5174	
aMondotextH0514_NumEnter	004B5198	
aMondotextH0513_Taunt	004B51BC	
aMondotextH0257_ButtenSettings	004B51E0	
aMondotextH0249_JoystickSettings	004B5204	
aMondotextH0250_MouseSettings	004B522C	
aMondotextH0248_RestoreSettings	004B5250	
aMondotextH0532_Sensitivity	004B5280	
aMondotextH0286_MouseOn	004B52A4	
aMondotextH0256_NumEnter	004B52C8	
aMondotextH0251_KeyboardSettings	004B52E8	
